station id,station name,station latitude,station longitude,daily bike occupation ratio,parking time,DBOR_Norm,PT_Norm,Station_type
2022,E 60 St & York Ave,40.759107,-73.959223,0.14269275975661397,3051.0,-1.4399244453857452,-0.30138948306987595,Balanced
2023,E 55 St & Lexington Ave,40.759681,-73.970314,0.2285352918711217,6290.5,-0.9264279054108833,0.312458786310688,Balanced
3002,South End Ave & Liberty St,40.711512,-74.01575600000001,0.5019591480195779,808.0,0.7091506431287872,-1.4285726912661199,Balanced
3016,Kent Ave & N 7 St,40.720368,-73.961651,0.6539689604843073,3326.0,1.618449458298224,-0.22817525396921345,Balanced
3041,Kingston Ave & Herkimer St,40.678907,-73.941428,0.4170279915843631,40662.0,0.20110580927682856,1.895712122762972,Balanced
3042,Fulton St & Utica Ave,40.679427000000004,-73.929891,0.5181871996297291,21329.0,0.8062242981932777,1.3483283936490253,Balanced
3043,Lewis Ave & Decatur St,40.681459999999994,-73.934903,0.5227768381999479,45486.0,0.833678795020081,1.9908221778324355,Balanced
3044,Albany Ave & Fulton St,40.680011,-73.938475,0.4588841480864586,57596.0,0.4514827612498,2.191076131854575,Balanced
3046,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,0.5890699706589912,42069.0,1.2302338977563951,1.9245708708453728,LowDemand&HighSupply
3047,Halsey St & Tompkins Ave,40.682369,-73.944118,0.44331599477285394,31735.000000000004,0.35835651411544817,1.6854260764001348,Balanced
3048,Putnam Ave & Nostrand Ave,40.684020000000004,-73.94977,0.30627828556125813,31774.000000000004,-0.4613815317330755,1.6864680079152405,Balanced
3049,Cambridge Pl & Gates Ave,40.68488,-73.96304,0.3116510656118092,29422.000000000004,-0.42924240561405835,1.6212243883213195,Balanced
3050,Putnam Ave & Throop Ave,40.685153,-73.94111,0.29771449554029855,31595.000000000004,-0.512608778140114,1.6816752320522297,Balanced
3052,Lewis Ave & Madison St,40.686312,-73.935775,0.47276713576970125,38550.0,0.5345286123478237,1.8504624266856646,Balanced
3053,Marcy Ave & Lafayette Ave,40.690081,-73.94791500000001,0.3250499921532317,34917.0,-0.3490921322132229,1.7664898925474155,Balanced
3054,Greene Ave & Throop Ave,40.689493,-73.942061,0.33377884431193583,40328.0,-0.296877510031905,1.8887148739519488,Balanced
3055,Greene Ave & Nostrand Ave,40.688334000000005,-73.950916,0.32516191939328853,15709.000000000002,-0.3484226010486313,1.0888714206856498,Balanced
3056,Kosciuszko St & Nostrand Ave,40.690725,-73.951335,0.26897554522250067,9812.5,-0.6845206636261272,0.6896533204204927,Balanced
3057,Kosciuszko St & Tompkins Ave,40.691283,-73.94524200000001,0.4224616632004235,37936.0,0.23360917917375498,1.8368415350320697,Balanced
3058,Lewis Ave & Kosciuszko St,40.692371,-73.937054,0.3223918976524102,32690.000000000004,-0.3649924358910936,1.7105791200400724,Balanced
3059,Pulaski St & Marcus Garvey Blvd,40.693397999999995,-73.939877,0.2826425802244648,43846.0,-0.6027666075381446,1.9596695005840914,Balanced
3060,Willoughby Ave & Tompkins Ave,40.694254,-73.946269,0.46020993833661983,36026.0,0.4594134302249657,1.79301561145674,Balanced
3061,Throop Ave & Myrtle Ave,40.696228999999995,-73.943711,0.3161241411952012,37784.0,-0.40248517026068,1.8334355451530038,Balanced
3062,Myrtle Ave & Marcy Ave,40.695398,-73.949549,0.4012903397664325,19882.5,0.10696564872032643,1.288750074824409,Balanced
3063,Nostrand Ave & Myrtle Ave,40.69527,-73.952381,0.5988721551843742,33777.0,1.2888690255187625,1.738329694395367,LowDemand&HighSupply
3064,Myrtle Ave & Lewis Ave,40.69682,-73.937569,0.5233492965648819,10581.0,0.8371031510174224,0.7536220302904795,Balanced
3065,Union Ave & Wallabout St,40.700295000000004,-73.950323,0.3009672826766144,17020.0,-0.49315111655174343,1.156871932207993,Balanced
3066,Tompkins Ave & Hopkins St,40.699576,-73.947084,0.48634277636186746,20843.5,0.6157359614358114,1.3287944980845583,Balanced
3067,Broadway & Whiple St,40.701665999999996,-73.94373,0.5461117835879471,31312.000000000004,0.9732647720653091,1.6740421456557877,Balanced
3068,Humboldt St & Varet St,40.703171999999995,-73.940636,0.6373278164835344,25900.0,1.5189047494559724,1.513058819143493,LowDemand&HighSupply
3069,Lorimer St & Broadway,40.704118,-73.94818599999999,0.39578525885991395,22821.0,0.07403511966733711,1.4056889439921547,Balanced
3070,McKibbin St & Manhattan Ave,40.705109,-73.944073,0.361258669690704,33366.0,-0.13249751210397706,1.727943503717656,Balanced
3071,Boerum St & Broadway,40.705381,-73.949765,0.46989702091479246,14672.000000000002,0.5173600362233428,1.030934524449526,Balanced
3072,Leonard St & Boerum St,40.705833,-73.946446,0.4129452070208296,42437.0,0.17668323348373965,1.9319596520371636,Balanced
3073,Division Ave & Hooper St,40.706913,-73.954417,0.3404043114756063,11921.0,-0.2572450064179201,0.8547817519366627,Balanced
3074,Montrose Ave & Bushwick Ave,40.707678,-73.940162,0.5154588614366902,9204.0,0.7899038077848872,0.6353422861589021,Balanced
3075,Division Ave & Marcy Ave,40.707087,-73.95796800000001,0.24065801329948222,27302.0,-0.8539116904856459,1.5577817651568164,Balanced
3076,Scholes St & Manhattan Ave,40.708704,-73.944862,0.33726408235006516,25291.0,-0.27602936367036807,1.492872647763649,Balanced
3077,Stagg St & Union Ave,40.708771,-73.950953,0.3102117465979286,11499.0,-0.437852185816742,0.8242056332349473,Balanced
3078,Broadway & Roebling St,40.709255999999996,-73.959822,0.23528557051137056,4655.0,-0.8860487991537394,0.05701896777813109,Balanced
3079,Leonard St & Grand St,40.711034999999995,-73.94714300000001,0.4417830935204477,10785.5,0.349186939665061,0.7698619162066154,Balanced
3080,S 4 St & Rodney St,40.709340000000005,-73.95608,0.3364759353804828,7243.5,-0.2807439350128391,0.4321316961711625,Balanced
3081,Graham Ave & Grand St,40.711863,-73.944024,0.25853007485073515,7615.000000000001,-0.747003826251814,0.4745627831465011,Balanced
3082,Hope St & Union Ave,40.711674,-73.951413,0.3882560912209429,7389.000000000001,0.028996821794843097,0.4490037736846095,Balanced
3083,Bushwick Ave & Powers St,40.712477,-73.941,0.21107364695309552,8030.500000000001,-1.0308807218272888,0.5196333997525752,Balanced
